plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1A1_D07,D07,Plate1_drugs,1,amygdalin,treated,0.03125,0.625,1A1,4,7,0,0,0,0,-1056575.188,0,0,0,-1844265.305,-401.5232387,-1060136.016,-795.3246544,0,0,0,0,0,-163270.4688,-1145.722972,0,0,0,-1060136.016,-795.3246544,0,0,-329219.0938,31.10760239,0,0,0,0,0,823164.1563,0,110.90625,8.133301723,0,-329219.0938,31.10760239,0,0,247177.5,0,0,0,0,0,0,-1062996.281,0,0,0,0,0,0,-1062996.281,0
1A1_D08,D08,Plate1_drugs,1,amygdalin,treated,0.015625,0.3125,1A1,4,8,0,0,0,0,-1180601.875,0,0,0,-2326768.07,-433.6808204,-1132696.234,-833.5817547,0,0,0,0,0,-164863.5313,-1276.572306,0,0,0,-1132696.234,-833.5817547,0,0,-304577.4063,-5.916872759,0,0,0,0,0,571311.5313,0,74.46875,6.663443114,0,-304577.4063,-5.916872759,0,0,269245.125,0,0,0,0,0,0,-1197332.25,0,0,0,0,0,0,-1197332.25,0
1A1_D09,D09,Plate1_drugs,1,nocodazole,treated,1,20,1A1,4,9,0,0,0,0,-743165.0938,0,0,0,-1699901.914,-297.4701617,-877981.8984,-708.1001762,0,0,0,0,0,-135053,-1050.335409,0,0,0,-877981.8984,-708.1001762,0,0,-88119.46875,20.93265027,0,0,0,0,0,275090.6875,0,1.75,2.765056272,0,-88119.46875,20.93265027,0,0,230130.625,0,0,0,0,0,0,-779417.25,0,0,0,0,0,0,-779417.25,0
1A1_D10,D10,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,4,10,0,0,0,0,-758648.5313,0,0,0,-1789355.383,-325.6075715,-735438.6484,-693.6728999,0,0,0,0,0,-73889.6875,-864.4838821,0,0,0,-735438.6484,-693.6728999,0,0,-362.34375,-5.07268598,0,0,0,0,0,616309.5,0,79.96875,3.871017619,0,-362.34375,-5.07268598,0,0,-4103.46875,0,0,0,0,0,0,-795699.8438,0,0,0,0,0,0,-795699.8438,0
1A1_D11,D11,Plate1_drugs,1,nocodazole,treated,0.5,10,1A1,4,11,0,0,0,0,-900109.6563,0,0,0,-2096149,-246.5239195,-1220246.258,-583.1405682,0,0,0,0,0,-79680.53125,-1079.590157,0,0,0,-1220246.258,-583.1405682,0,0,-412294.5938,-97.94024667,0,0,0,0,0,378574.3125,0,38.4375,2.961269272,0,-412294.5938,-97.94024667,0,0,-82775.65625,0,0,0,0,0,0,-942708.6563,0,0,0,0,0,0,-942708.6563,0
1A1_D12,D12,Plate1_drugs,1,nocodazole,treated,0.25,5,1A1,4,12,0,0,0,0,-1334312.469,0,0,0,-1525135.242,-290.8529963,-835986.6953,-681.0865451,0,0,0,0,0,-75427.625,-927.3215503,0,0,0,-835986.6953,-681.0865451,0,0,-328698.25,-76.13758393,0,0,0,0,0,365709.1875,0,44.25,2.011691685,0,-328698.25,-76.13758393,0,0,152260.625,0,0,0,0,0,0,-1347527.313,0,0,0,0,0,0,-1347527.313,0
1A1_D13,D13,Plate1_drugs,1,nocodazole,treated,0.125,2.5,1A1,4,13,0,0,0,0,-1175641.969,0,0,0,-1239934.281,-277.3488367,-766676.0938,-659.6927334,0,0,0,0,0,-96998.53125,-845.120803,0,0,0,-766676.0938,-659.6927334,0,0,-176837.8125,-15.76100269,0,0,0,0,0,337906.8438,0,12.5625,1.634158968,0,-176837.8125,-15.76100269,0,0,405816.4688,0,0,0,0,0,0,-1177381.281,0,0,0,0,0,0,-1177381.281,0
1A1_D14,D14,Plate1_drugs,1,nocodazole,treated,0.0625,1.25,1A1,4,14,0,0,0,0,-900830.6875,0,0,0,-1182646.773,-308.8611826,-586490.4531,-623.9476847,0,0,0,0,0,-45308.125,-864.1193991,0,0,0,-586490.4531,-623.9476847,0,0,-91322.71875,-86.01143339,0,0,0,0,0,591662.75,0,132.09375,2.468379765,0,-91322.71875,-86.01143339,0,0,365747.125,0,0,0,0,0,0,-980246.4688,0,0,0,0,0,0,-980246.4688,0
1A1_D15,D15,Plate1_drugs,1,nocodazole,treated,0.03125,0.625,1A1,4,15,0,0,0,0,-1379847.063,0,0,0,-1760494.672,-360.3696636,-855704.7578,-765.3824267,0,0,0,0,0,-47718.53125,-871.7952842,0,0,0,-855704.7578,-765.3824267,0,0,-267845.6875,-150.5363619,0,0,0,0,0,623379.5938,0,96.96875,2.354705085,0,-267845.6875,-150.5363619,0,0,394323.4375,0,0,0,0,0,0,-1377205.438,0,0,0,0,0,0,-1377205.438,0
1A1_D16,D16,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,4,16,0,0,0,0,-904966.4063,0,0,0,-1565639.211,-278.6241705,-790419.1484,-813.2143641,0,0,0,0,0,-102100.3438,-985.908065,0,0,0,-790419.1484,-813.2143641,0,0,-257783.125,-225.722003,0,0,0,0,0,-14694.09375,0,50.3125,0.207715353,0,-257783.125,-225.722003,0,0,-71678.9375,0,0,0,0,0,0,-953128.625,0,0,0,0,0,0,-953128.625,0
1A1_D17,D17,Plate1_drugs,1,nocodazole,treated,0.015625,0.3125,1A1,4,17,0,0,0,0,-856346.4063,0,0,0,-1627559.758,-382.757506,-804059.5078,-817.9937097,0,0,0,0,0,-124392.3438,-1201.08047,0,0,0,-804059.5078,-817.9937097,0,0,-240884.6875,-91.83276179,0,0,0,0,0,571264.375,0,84.625,5.162128531,0,-240884.6875,-91.83276179,0,0,193924.3125,0,0,0,0,0,0,-855519.0313,0,0,0,0,0,0,-855519.0313,0
1A1_D18,D18,Plate1_drugs,1,CPI-613,treated,1,20,1A1,4,18,0,0,0,0,-821503.1875,0,0,0,-1846649.656,-412.3902007,-720828.6406,-649.2091832,0,0,0,0,0,-118963.8438,-1064.605977,0,0,0,-720828.6406,-649.2091832,0,0,-94201.84375,-80.91596637,0,0,0,0,0,796490.4688,0,129.65625,7.090626097,0,-94201.84375,-80.91596637,0,0,610642.7188,0,0,0,0,0,0,-820887.625,0,0,0,0,0,0,-820887.625,0
1A1_D19,D19,Plate1_drugs,1,CPI-613,treated,0.5,10,1A1,4,19,0,0,0,0,-838826.875,0,0,0,-1559730.594,-331.861735,-668627.25,-721.7101703,0,0,0,0,0,-108468.125,-1086.369655,0,0,0,-668627.25,-721.7101703,0,0,-25142.65625,-110.1213396,0,0,0,0,0,263252.5938,0,35.21875,3.807450113,0,-25142.65625,-110.1213396,0,0,35050.875,0,0,0,0,0,0,-847090.4688,0,0,0,0,0,0,-847090.4688,0
1A1_D20,D20,Plate1_drugs,1,CPI-613,treated,0.25,5,1A1,4,20,0,0,0,0,-969018.7813,0,0,0,-819107.6016,-296.0567637,-602670.9766,-784.513716,0,0,0,0,0,-102282.75,-1131.273055,0,0,0,-602670.9766,-784.513716,0,0,62903.75,-73.37629597,0,0,0,0,0,572692.0313,0,90.21875,3.534512766,0,62903.75,-73.37629597,0,0,455219.9688,0,0,0,0,0,0,-970351.875,0,0,0,0,0,0,-970351.875,0
1A1_D21,D21,Plate1_drugs,1,CPI-613,treated,0.125,2.5,1A1,4,21,0,0,0,0,-492082.7813,0,0,0,-649506.6719,-264.2167706,-315146.5938,-551.1266165,0,0,0,0,0,-82410.96875,-656.8162191,0,0,0,-315146.5938,-551.1266165,0,0,29348.28125,-91.70815434,0,0,0,0,0,80202.46875,0,9.34375,3.533648859,0,29348.28125,-91.70815434,0,0,104831.2813,0,0,0,0,0,0,-515650.0938,0,0,0,0,0,0,-515650.0938,0
1A1_D22,D22,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,4,22,0,0,0,0,-818696.5313,0,0,0,-458201.1563,-238.0874397,-34331.89844,-379.4866272,0,0,0,0,0,-59838.25,-837.3098351,0,0,0,-34331.89844,-379.4866272,0,0,198527.5625,-41.16650829,0,0,0,0,0,193273.2813,0,57,-0.235736778,0,198527.5625,-41.16650829,0,0,125409.3125,0,0,0,0,0,0,-864290.375,0,0,0,0,0,0,-864290.375,0
1A1_D23,D23,Plate1_drugs,1,CPI-613,treated,0.0625,1.25,1A1,4,23,0,0,0,0,-116862.375,0,0,0,-33878.42188,-136.4528561,274168.6563,-433.1321724,0,0,0,0,0,-46646.3125,-410.7198726,0,0,0,274168.6563,-433.1321724,0,0,474689.7813,44.29979026,0,0,0,0,0,1028216.906,0,146.125,5.225714745,0,474689.7813,44.29979026,0,0,376382.4063,0,0,0,0,0,0,-206746.0313,0,0,0,0,0,0,-206746.0313,0
1A1_E02,E02,Plate1_drugs,1,CPI-613,treated,0.03125,0.625,1A1,5,2,0,0,0,0,1121532.844,0,0,0,175795.0078,-132.2499513,428505.4453,188.3449233,0,0,0,0,0,37856.125,385.4860052,0,0,0,428505.4453,188.3449233,0,0,557151.6875,310.3975992,0,0,0,0,0,1069608.313,0,156.125,8.204180629,0,557151.6875,310.3975992,0,0,-266869.0313,0,0,0,0,0,0,1076723.938,0,0,0,0,0,0,1076723.938,0
1A1_E03,E03,Plate1_drugs,1,CPI-613,treated,0.015625,0.3125,1A1,5,3,0,0,0,0,1086166.969,0,0,0,285234.6563,-123.1242628,447252.1719,116.2618633,0,0,0,0,0,3790.625,183.8987865,0,0,0,447252.1719,116.2618633,0,0,379588.75,186.0585978,0,0,0,0,0,651636.2188,0,100.875,5.147223933,0,379588.75,186.0585978,0,0,-757833.4063,0,0,0,0,0,0,1043699.75,0,0,0,0,0,0,1043699.75,0
1A1_E04,E04,Plate1_drugs,1,daunorubicin,treated,1,5,1A1,5,4,0,0,0,0,1410061.813,0,0,0,238086.9844,-89.52995936,307140.9063,191.8131956,0,0,0,0,0,10140.34375,454.3948396,0,0,0,307140.9063,191.8131956,0,0,330011.5313,250.7033196,0,0,0,0,0,636073.375,0,108.1875,4.977502794,0,330011.5313,250.7033196,0,0,-5318.6875,0,0,0,0,0,0,1336043.313,0,0,0,0,0,0,1336043.313,0
1A1_E05,E05,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,5,5,0,0,0,0,1358628.344,0,0,0,-50664.92969,-89.70505764,396974.4922,235.3942754,0,0,0,0,0,49547.53125,538.810463,0,0,0,396974.4922,235.3942754,0,0,317170.8125,228.5448888,0,0,0,0,0,750302.8125,0,118.75,5.953497471,0,317170.8125,228.5448888,0,0,30513.5,0,0,0,0,0,0,1325745.719,0,0,0,0,0,0,1325745.719,0
1A1_E06,E06,Plate1_drugs,1,daunorubicin,treated,0.5,2.5,1A1,5,6,0,0,0,0,1429585.406,0,0,0,326044.0938,-23.61777908,423139.5781,227.2019055,0,0,0,0,0,36858.03125,467.0796094,0,0,0,423139.5781,227.2019055,0,0,98728.84375,145.8413624,0,0,0,0,0,765139.375,0,117.25,6.256119655,0,98728.84375,145.8413624,0,0,30701.65625,0,0,0,0,0,0,1371594.906,0,0,0,0,0,0,1371594.906,0
1A1_E07,E07,Plate1_drugs,1,daunorubicin,treated,0.25,1.25,1A1,5,7,0,0,0,0,1403159.75,0,0,0,545166.0703,-50.48211736,412210.7031,187.5981114,0,0,0,0,0,-3069.15625,474.4264437,0,0,0,412210.7031,187.5981114,0,0,110700.9063,194.5368754,0,0,0,0,0,697890.7813,0,100.59375,7.066828271,0,110700.9063,194.5368754,0,0,378966.6875,0,0,0,0,0,0,1361382.656,0,0,0,0,0,0,1361382.656,0
1A1_E08,E08,Plate1_drugs,1,daunorubicin,treated,0.125,0.625,1A1,5,8,0,0,0,0,1279133.063,0,0,0,62663.30469,-82.63969904,339650.4844,149.3410111,0,0,0,0,0,-4662.21875,343.5771095,0,0,0,339650.4844,149.3410111,0,0,135342.5938,157.5124003,0,0,0,0,0,446038.1563,0,64.15625,5.596969663,0,135342.5938,157.5124003,0,0,401034.3125,0,0,0,0,0,0,1227046.688,0,0,0,0,0,0,1227046.688,0
1A1_E09,E09,Plate1_drugs,1,daunorubicin,treated,0.0625,0.3125,1A1,5,9,0,0,0,0,1716569.844,0,0,0,689529.4609,53.57095967,594364.8203,274.8225896,0,0,0,0,0,25148.3125,569.814007,0,0,0,594364.8203,274.8225896,0,0,351800.5313,184.3619233,0,0,0,0,0,149817.3125,0,-8.5625,1.69858282,0,351800.5313,184.3619233,0,0,361919.8125,0,0,0,0,0,0,1644961.688,0,0,0,0,0,0,1644961.688,0
1A1_E10,E10,Plate1_drugs,1,daunorubicin,treated,0.03125,0.15625,1A1,5,10,0,0,0,0,1701086.406,0,0,0,600075.9922,25.43354979,736908.0703,289.2498659,0,0,0,0,0,86311.625,755.6655334,0,0,0,736908.0703,289.2498659,0,0,439557.6563,158.3565871,0,0,0,0,0,491036.125,0,69.65625,2.804544167,0,439557.6563,158.3565871,0,0,127685.7188,0,0,0,0,0,0,1628679.094,0,0,0,0,0,0,1628679.094,0
1A1_E11,E11,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,5,11,0,0,0,0,1559625.281,0,0,0,293282.375,104.5172018,252100.4609,399.7821976,0,0,0,0,0,80520.78125,540.5592583,0,0,0,252100.4609,399.7821976,0,0,27625.40625,65.48902638,0,0,0,0,0,253300.9375,0,28.125,1.89479582,0,27625.40625,65.48902638,0,0,49013.53125,0,0,0,0,0,0,1481670.281,0,0,0,0,0,0,1481670.281,0
1A1_E12,E12,Plate1_drugs,1,daunorubicin,treated,0.015625,0.078125,1A1,5,12,0,0,0,0,1125422.469,0,0,0,864296.1328,60.18812504,636360.0234,301.8362207,0,0,0,0,0,84773.6875,692.8278651,0,0,0,636360.0234,301.8362207,0,0,111221.75,87.29168911,0,0,0,0,0,240435.8125,0,33.9375,0.945218233,0,111221.75,87.29168911,0,0,284049.8125,0,0,0,0,0,0,1076851.625,0,0,0,0,0,0,1076851.625,0
1A1_E13,E13,Plate1_drugs,1,chlortetracycline,treated,1,20,1A1,5,13,0,0,0,0,1284092.969,0,0,0,1149497.094,73.6922846,705670.625,323.2300325,0,0,0,0,0,63202.78125,775.0286124,0,0,0,705670.625,323.2300325,0,0,263082.1875,147.6682704,0,0,0,0,0,212633.4688,0,2.25,0.567685516,0,263082.1875,147.6682704,0,0,537605.6563,0,0,0,0,0,0,1246997.656,0,0,0,0,0,0,1246997.656,0
1A1_E14,E14,Plate1_drugs,1,chlortetracycline,treated,0.5,10,1A1,5,14,0,0,0,0,1558904.25,0,0,0,1206784.602,42.17993875,885856.2656,358.9750811,0,0,0,0,0,114893.1875,756.0300164,0,0,0,885856.2656,358.9750811,0,0,348597.2813,77.41783966,0,0,0,0,0,466389.375,0,121.78125,1.401906314,0,348597.2813,77.41783966,0,0,497536.3125,0,0,0,0,0,0,1444132.469,0,0,0,0,0,0,1444132.469,0
1A1_E15,E15,Plate1_drugs,1,chlortetracycline,treated,0.25,5,1A1,5,15,0,0,0,0,1079887.875,0,0,0,628936.7031,-9.328542284,616641.9609,217.5403391,0,0,0,0,0,112482.7813,748.3541312,0,0,0,616641.9609,217.5403391,0,0,172074.3125,12.89291114,0,0,0,0,0,498106.2188,0,86.65625,1.288231634,0,172074.3125,12.89291114,0,0,526112.625,0,0,0,0,0,0,1047173.5,0,0,0,0,0,0,1047173.5,0
1A1_E16,E16,Plate1_drugs,1,chlortetracycline,treated,0.125,2.5,1A1,5,16,0,0,0,0,1554768.531,0,0,0,823792.1641,72.41695081,681927.5703,169.7084017,0,0,0,0,0,58100.96875,634.2413505,0,0,0,681927.5703,169.7084017,0,0,182136.875,-62.29272998,0,0,0,0,0,-139967.4688,0,40,-0.858758099,0,182136.875,-62.29272998,0,0,60110.25,0,0,0,0,0,0,1471250.313,0,0,0,0,0,0,1471250.313,0
1A1_E17,E17,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,5,17,0,0,0,0,1603388.531,0,0,0,761871.6172,-31.71638463,668287.2109,164.9290561,0,0,0,0,0,35808.96875,419.0689454,0,0,0,668287.2109,164.9290561,0,0,199035.3125,71.59651125,0,0,0,0,0,445991,0,74.3125,4.09565508,0,199035.3125,71.59651125,0,0,325713.5,0,0,0,0,0,0,1568859.906,0,0,0,0,0,0,1568859.906,0
1A1_E18,E18,Plate1_drugs,1,chlortetracycline,treated,0.0625,1.25,1A1,5,18,0,0,0,0,1638231.75,0,0,0,542781.7188,-61.34907935,751518.0781,333.7135826,0,0,0,0,0,41237.46875,555.5434388,0,0,0,751518.0781,333.7135826,0,0,345718.1563,82.51330668,0,0,0,0,0,671217.0938,0,119.34375,6.024152645,0,345718.1563,82.51330668,0,0,742431.9063,0,0,0,0,0,0,1603491.313,0,0,0,0,0,0,1603491.313,0
1A1_E19,E19,Plate1_drugs,1,chlortetracycline,treated,0.03125,0.625,1A1,5,19,0,0,0,0,1620908.063,0,0,0,829700.7813,19.17938634,803719.4688,261.2125955,0,0,0,0,0,51733.1875,533.7797608,0,0,0,803719.4688,261.2125955,0,0,414777.3438,53.30793345,0,0,0,0,0,137979.2188,0,24.90625,2.740976662,0,414777.3438,53.30793345,0,0,166840.0625,0,0,0,0,0,0,1577288.469,0,0,0,0,0,0,1577288.469,0
1A1_E20,E20,Plate1_drugs,1,chlortetracycline,treated,0.015625,0.3125,1A1,5,20,0,0,0,0,1490716.156,0,0,0,1570323.773,54.98435765,869675.7422,198.4090499,0,0,0,0,0,57918.5625,488.8763605,0,0,0,869675.7422,198.4090499,0,0,502823.75,90.05297707,0,0,0,0,0,447418.6563,0,79.90625,2.468039314,0,502823.75,90.05297707,0,0,587009.1563,0,0,0,0,0,0,1454027.063,0,0,0,0,0,0,1454027.063,0
1A1_E21,E21,Plate1_drugs,1,mepacrine,treated,1,20,1A1,5,21,0,0,0,0,1967652.156,0,0,0,1739924.703,86.8243507,1157200.125,431.7961493,0,0,0,0,0,77790.34375,963.3331964,0,0,0,1157200.125,431.7961493,0,0,469268.2813,71.72111871,0,0,0,0,0,-45070.90625,0,-0.96875,2.467175408,0,469268.2813,71.72111871,0,0,236620.4688,0,0,0,0,0,0,1908728.844,0,0,0,0,0,0,1908728.844,0
1A1_E22,E22,Plate1_drugs,1,mepacrine,treated,0.5,10,1A1,5,22,0,0,0,0,1641038.406,0,0,0,1931230.219,112.9536816,1438014.82,603.4361386,0,0,0,0,0,100363.0625,782.8395803,0,0,0,1438014.82,603.4361386,0,0,638447.5625,122.2627648,0,0,0,0,0,67999.90625,0,46.6875,-1.302210229,0,638447.5625,122.2627648,0,0,257198.5,0,0,0,0,0,0,1560088.563,0,0,0,0,0,0,1560088.563,0
1A1_E23,E23,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,5,23,0,0,0,0,2342872.563,0,0,0,2355552.953,214.5882652,1746515.375,549.7905934,0,0,0,0,0,113555,1209.429543,0,0,0,1746515.375,549.7905934,0,0,914609.7813,207.7290633,0,0,0,0,0,902943.5313,0,135.8125,4.159241294,0,914609.7813,207.7290633,0,0,508171.5938,0,0,0,0,0,0,2217632.906,0,0,0,0,0,0,2217632.906,0
1A1_F02,F02,Plate1_drugs,1,mepacrine,treated,0.25,5,1A1,6,2,0,0,0,0,-1932632.594,0,0,0,-1835996.898,-359.956613,-1115410.898,-833.8009083,0,0,0,0,0,-165780.4375,-1098.400241,0,0,0,-1115410.898,-833.8009083,0,0,-141251.875,-121.2195823,0,0,0,0,0,155345.8125,0,41.4375,6.445835117,0,-141251.875,-121.2195823,0,0,-1610198.469,0,0,0,0,0,0,-1889029.438,0,0,0,0,0,0,-1889029.438,0
1A1_F03,F03,Plate1_drugs,1,mepacrine,treated,0.125,2.5,1A1,6,3,0,0,0,0,-1967998.469,0,0,0,-1726557.25,-350.8309245,-1096664.172,-905.8839683,0,0,0,0,0,-199845.9375,-1299.98746,0,0,0,-1096664.172,-905.8839683,0,0,-318814.8125,-245.5585837,0,0,0,0,0,-262626.2813,0,-13.8125,3.38887842,0,-318814.8125,-245.5585837,0,0,-2101162.844,0,0,0,0,0,0,-1922053.625,0,0,0,0,0,0,-1922053.625,0
1A1_F04,F04,Plate1_drugs,1,mepacrine,treated,0.0625,1.25,1A1,6,4,0,0,0,0,-1644103.625,0,0,0,-1773704.922,-317.2366211,-1236775.438,-830.332636,0,0,0,0,0,-193496.2188,-1029.491407,0,0,0,-1236775.438,-830.332636,0,0,-368392.0313,-180.9138619,0,0,0,0,0,-278189.125,0,-6.5,3.219157282,0,-368392.0313,-180.9138619,0,0,-1348648.125,0,0,0,0,0,0,-1629710.063,0,0,0,0,0,0,-1629710.063,0
1A1_F05,F05,Plate1_drugs,1,mepacrine,treated,0.03125,0.625,1A1,6,5,0,0,0,0,-1695537.094,0,0,0,-2062456.836,-317.4117193,-1146941.852,-786.7515562,0,0,0,0,0,-154089.0313,-945.0757833,0,0,0,-1146941.852,-786.7515562,0,0,-381232.75,-203.0722927,0,0,0,0,0,-163959.6875,0,4.0625,4.195151958,0,-381232.75,-203.0722927,0,0,-1312815.938,0,0,0,0,0,0,-1640007.656,0,0,0,0,0,0,-1640007.656,0
1A1_F06,F06,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,6,6,0,0,0,0,-1624580.031,0,0,0,-1685747.813,-251.3244408,-1120776.766,-794.9439261,0,0,0,0,0,-166778.5313,-1016.806637,0,0,0,-1120776.766,-794.9439261,0,0,-599674.7188,-285.7758191,0,0,0,0,0,-149123.125,0,2.5625,4.497774143,0,-599674.7188,-285.7758191,0,0,-1312627.781,0,0,0,0,0,0,-1594158.469,0,0,0,0,0,0,-1594158.469,0
1A1_F07,F07,Plate1_drugs,1,mepacrine,treated,0.015625,0.3125,1A1,6,7,0,0,0,0,-1651005.688,0,0,0,-1466625.836,-278.1887791,-1131705.641,-834.5477202,0,0,0,0,0,-206705.7188,-1009.459803,0,0,0,-1131705.641,-834.5477202,0,0,-587702.6563,-237.0803061,0,0,0,0,0,-216371.7188,0,-14.09375,5.308482759,0,-587702.6563,-237.0803061,0,0,-964362.75,0,0,0,0,0,0,-1604370.719,0,0,0,0,0,0,-1604370.719,0
1A1_F08,F08,Plate1_drugs,1,irinotecan,treated,1,20,1A1,6,8,0,0,0,0,-1775032.375,0,0,0,-1949128.602,-310.3463607,-1204265.859,-872.8048205,0,0,0,0,0,-208298.7813,-1140.309137,0,0,0,-1204265.859,-872.8048205,0,0,-563060.9688,-274.1047812,0,0,0,0,0,-468224.3438,0,-50.53125,3.838624151,0,-563060.9688,-274.1047812,0,0,-942295.125,0,0,0,0,0,0,-1738706.688,0,0,0,0,0,0,-1738706.688,0
1A1_F09,F09,Plate1_drugs,1,irinotecan,treated,0.5,10,1A1,6,9,0,0,0,0,-1337595.594,0,0,0,-1322262.445,-174.135702,-949551.5234,-747.323242,0,0,0,0,0,-178488.25,-914.0722394,0,0,0,-949551.5234,-747.323242,0,0,-346603.0313,-247.2552582,0,0,0,0,0,-764445.1875,0,-123.25,-0.059762692,0,-346603.0313,-247.2552582,0,0,-981409.625,0,0,0,0,0,0,-1320791.688,0,0,0,0,0,0,-1320791.688,0
1A1_F10,F10,Plate1_drugs,1,irinotecan,treated,0.25,5,1A1,6,10,0,0,0,0,-1353079.031,0,0,0,-1411715.914,-202.2731119,-807008.2734,-732.8959657,0,0,0,0,0,-117324.9375,-728.220713,0,0,0,-807008.2734,-732.8959657,0,0,-258845.9063,-273.2605944,0,0,0,0,0,-423226.375,0,-45.03125,1.046198655,0,-258845.9063,-273.2605944,0,0,-1215643.719,0,0,0,0,0,0,-1337074.281,0,0,0,0,0,0,-1337074.281,0
1A1_F11,F11,Plate1_drugs,1,irinotecan,treated,0.125,2.5,1A1,6,11,0,0,0,0,-1494540.156,0,0,0,-1718509.531,-123.1894599,-1291815.883,-622.363634,0,0,0,0,0,-123115.7813,-943.326988,0,0,0,-1291815.883,-622.363634,0,0,-670778.1563,-366.1281551,0,0,0,0,0,-660961.5625,0,-86.5625,0.136450308,0,-670778.1563,-366.1281551,0,0,-1294315.906,0,0,0,0,0,0,-1484083.094,0,0,0,0,0,0,-1484083.094,0
1A1_F12,F12,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,6,12,0,0,0,0,-1928742.969,0,0,0,-1147495.773,-167.5185367,-907556.3203,-720.3096109,0,0,0,0,0,-118862.875,-791.0583812,0,0,0,-907556.3203,-720.3096109,0,0,-587181.8125,-344.3254924,0,0,0,0,0,-673826.6875,0,-80.75,-0.813127279,0,-587181.8125,-344.3254924,0,0,-1059279.625,0,0,0,0,0,0,-1888901.75,0,0,0,0,0,0,-1888901.75,0
1A1_F13,F13,Plate1_drugs,1,irinotecan,treated,0.0625,1.25,1A1,6,13,0,0,0,0,-1770072.469,0,0,0,-862294.8125,-154.0143771,-838245.7188,-698.9157992,0,0,0,0,0,-140433.7813,-708.8576339,0,0,0,-838245.7188,-698.9157992,0,0,-435321.375,-283.9489111,0,0,0,0,0,-701629.0313,0,-112.4375,-1.190659996,0,-435321.375,-283.9489111,0,0,-805723.7813,0,0,0,0,0,0,-1718755.719,0,0,0,0,0,0,-1718755.719,0
1A1_F14,F14,Plate1_drugs,1,irinotecan,treated,0.03125,0.625,1A1,6,14,0,0,0,0,-1495261.188,0,0,0,-805007.3047,-185.526723,-658060.0781,-663.1707505,0,0,0,0,0,-88743.375,-727.8562299,0,0,0,-658060.0781,-663.1707505,0,0,-349806.2813,-354.1993418,0,0,0,0,0,-447873.125,0,7.09375,-0.356439199,0,-349806.2813,-354.1993418,0,0,-845793.125,0,0,0,0,0,0,-1521620.906,0,0,0,0,0,0,-1521620.906,0
1A1_F15,F15,Plate1_drugs,1,irinotecan,treated,0.015625,0.3125,1A1,6,15,0,0,0,0,-1974277.563,0,0,0,-1382855.203,-237.035204,-927274.3828,-804.6054925,0,0,0,0,0,-91153.78125,-735.5321151,0,0,0,-927274.3828,-804.6054925,0,0,-526329.25,-418.7242704,0,0,0,0,0,-416156.2813,0,-28.03125,-0.470113879,0,-526329.25,-418.7242704,0,0,-817216.8125,0,0,0,0,0,0,-1918579.875,0,0,0,0,0,0,-1918579.875,0
